tanggal,komoditas,kabupaten_kota,query,jumlah_berita_ditemukan,judul_teratas,url_teratas,ringkasan,tervalidasi
2026-05-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2026-05 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-05-26,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2026-05 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2026-05-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2026-05 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2026-05-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2026-05 naik turun,3,Harga Bawang Putih Ukuran sedang di Pasar Tradisional ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/70f9ac56e81b35c/harga-bawang-putih-ukuran-sedang-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Bawang Merah per Kg harian di Pasar Tradisional Menurut Provinsi Rp46,25 ribu. Yogyakarta Hari Ini Stabil di Rp44,5 Ribu. Bawang Merah Ukuran ...",True
2026-05-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2026-05 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). Perubahan mingguan: naik Rp ...",True
2026-04-28,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2026-04 naik turun,3,Harga Bawang Putih Ukuran sedang di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/70f9ac56e81b35c/harga-bawang-putih-ukuran-sedang-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Bawang Merah per Kg harian di Pasar Tradisional Menurut Provinsi Rp46,25 ribu (turun 9.76%)7.",True
2026-04-28,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2026-04 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"5 days ago · Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-04-28,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2026-04 naik turun,3,Harga Sembako Jogja Hari Ini 27 Januari 2026: 4 Jenis ...,https://www.detik.com/jogja/bisnis/d-8327361/harga-sembako-jogja-hari-ini-27-januari-2026-4-jenis-cabai-naik-turun,Cabai merah besar: Turun dari Rp 43.750 menjadi Rp 35.500/kg; Cabai merah keriting: Naik dari Rp 31.250 menjadi Rp 32.500/kg; Cabai rawit ...,True
2026-04-28,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2026-04 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2026-04-10, 14.900 ; 2026-04-13, 14.900.",True
2026-04-28,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2026-04 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2026-04-10, 14.900 ; 2026-04-13, 14.900.",True
2026-04-28,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2026-04 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini Naik ke Rp39,75 Ribu , Update 11 Agustus 2026 ; 2026-04-30, 35.750 ; 2026- ...",True
2026-04-28,Telur Ayam,DI Yogyakarta,harga Telur Ayam DI Yogyakarta 2026-04 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2026-04-28,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2026-04 naik turun,3,Harga Beras Kualitas Bawah I di Pasar Tradisional Periode Mei ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/295aa14fcd08fd4/harga-beras-kualitas-bawah-i-harian-di-pasar-tradisional-provinsi-di-yogyakarta,Sedangkan harga beras kualitas bawah I harian di pasar tradisional dalam tiga bulan terakhir di DI Yogyakarta terlihat turun 0%. Menurut catatan historis harga ...,True
2026-04-28,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2026-04 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp18,75 Ribu , Update 31 Juli 2026 ; 2026-04-28, 18.650.",True
2026-04-28,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2026-04 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-04-28,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2026-04 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp26,5 ribu (per 17 Juli 2026). · Perubahan harian: naik Rp750 dari hari sebelumnya (Rp25,75 ribu ). · Perubahan mingguan: naik ...",True
2026-04-28,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2026-04 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/87d8d4495bef1a8/harga-cabai-rawit-merah-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp40 ribu (per 27 Juli 2026). · Perubahan harian: turun Rp1250.0 dari hari sebelumnya (Rp41,25 ribu ). · Perubahan mingguan: turun ...",True
2026-04-28,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2026-04 naik turun,3,Harga Cabai Rawit Merah di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/87d8d4495bef1a8/harga-cabai-rawit-merah-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp40 ribu (per 27 Juli 2026). · Perubahan harian: turun Rp1250.0 dari hari sebelumnya (Rp41,25 ribu ). · Perubahan mingguan: turun ...",True
2026-04-28,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2026-04 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Yogyakarta Hari Ini Stabil di Rp18,75 Ribu. Harga terkini: Rp18,75 ribu (per 31 Juli 2026). naik 0,54% dibandingkan 90 hari lalu (Rp18,65 ribu ...",True
2026-04-28,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2026-04 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini Naik ke Rp39,75 Ribu , Update 11 Agustus 2026 ; 2026-04-30, 35.750 ; 2026- ...",True
2026-04-28,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2026-04 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Hari Ini Stabil di Rp46,25 Ribu. Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). naik Rp750 dibandingkan sepekan lalu (Rp45,5 ribu ). ...",True
2026-04-28,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2026-04 naik turun,3,Harga bawang putih di Pasar Tradisional Beringharjo ... - Instagram,https://www.instagram.com/p/DZjX6JrDUuh/?hl=en,"Harga bawang putih di Pasar Tradisional Beringharjo, Yogyakarta, kembali mengalami kenaikan pada Minggu (14/6/2026).",True
2026-03-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2026-03 naik turun,3,"Update Harga Pangan 3 Agustus 2026, Cabai Rawit Merah Tembus ...",https://ekbis.harianjogja.com/r-1265872/update-harga-pangan-3-agustus-2026-cabai-rawit-merah-tembus-rp55800,"Harga cabai merah besar turun 0,51% menjadi Rp49.050 per kilogram ... Berbeda dengan cabai merah, harga cabai rawit justru bergerak naik.",True
2026-03-26,Gula Pasir Kualitas Premium,DI Yogyakarta,harga Gula Pasir Kualitas Premium DI Yogyakarta 2026-03 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Yogyakarta Hari Ini Stabil di Rp18,75 Ribu. Harga terkini: Rp18,75 ribu (per 31 Juli 2026). Perubahan bulanan: naik 0,54% dibandingkan ,65 ribu ...",True
2026-03-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2026-03 naik turun,3,Harga Beras Kualitas Medium II di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/e4b168084b0e1e3/harga-beras-kualitas-medium-ii-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium II di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,25 Ribu , Update 08 Juli 2026 ; 2026-03-23, 14.150.",True
2026-03-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2026-03 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2026-03-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2026-03 naik turun,3,Harga Bawang Putih Ukuran sedang di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/70f9ac56e81b35c/harga-bawang-putih-ukuran-sedang-pasar-tradisional-di-yogyakarta-hari-ini-2026,"naik Rp250 dibandingkan sepekan lalu (Rp44,25 ribu ). Bawang Merah Ukuran Sedang per Kg Rp46,25 ribu (turun 9.76%) 5.",True
2026-03-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2026-03 naik turun,3,Harga cabai rawit merah masih tinggi pasca-Lebaran 2026 ... - Instagram,https://www.instagram.com/reel/DWc7MqADUuy/,"elshinta90fm on March 28, 2026: ""Harga cabai rawit merah masih tinggi pasca-Lebaran 2026. Menteri Koordinator Bidang Pangan Zulkifli Hasan ...",True
2026-03-26,Daging Sapi Kualitas 1,DI Yogyakarta,harga Daging Sapi Kualitas 1 DI Yogyakarta 2026-03 naik turun,3,Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/3f959bacb90acf1/harga-daging-sapi-kualitas-1-harian-di-pasar-tradisional-provinsi-di-yogyakarta,"Harga Daging Sapi Kualitas 1 di Pasar Tradisional Periode Januari 2025-2026 ; 2025-12-30, 145.000 ; 2025-12-31, 145.000 ; 2026-01-01, 145.000 ; 2026 ...",True
2026-03-26,Beras,DI Yogyakarta,harga Beras DI Yogyakarta 2026-03 naik turun,3,Harga Beras Kualitas Medium II di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/e4b168084b0e1e3/harga-beras-kualitas-medium-ii-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium II di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,25 Ribu , Update 08 Juli 2026 ; 2026-03-23, 14.150.",True
2026-03-26,Daging Sapi,DI Yogyakarta,harga Daging Sapi DI Yogyakarta 2026-03 naik turun,3,Harga Daging Sapi Kualitas 2 di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/9257f0b258399ec/harga-daging-sapi-kualitas-2-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Daging Sapi Kualitas 2 di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp156,25 Ribu , Update 15 Juli 2026 ; 2026-03-30, 147.500.",True
2026-03-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2026-03 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2026-03-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2026-03 naik turun,3,"Update Harga Pangan 3 Agustus 2026, Cabai Rawit Merah ...",https://ekbis.harianjogja.com/r-1265872/update-harga-pangan-3-agustus-2026-cabai-rawit-merah-tembus-rp55800,"Harga cabai merah besar turun 0,51% menjadi Rp49.050 per kilogram ... Berbeda dengan cabai merah, harga cabai rawit justru bergerak naik.",True
2026-03-26,Gula Pasir,DI Yogyakarta,harga Gula Pasir DI Yogyakarta 2026-03 naik turun,3,Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/825d4194643970a/harga-gula-pasir-kualitas-premium-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Gula Pasir Kualitas Premium di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp18,75 Ribu , Update 31 Juli 2026 ; 2026-03-12, 18.400.",True
2026-03-26,Bawang Merah,DI Yogyakarta,harga Bawang Merah DI Yogyakarta 2026-03 naik turun,3,"📊 UPDATE HARGA BAHAN POKOK 📅 Kamis, 26 Maret ...",https://www.instagram.com/p/DWVJIn7EcEM/,"Cabai merah besar: Rp28.322,00 per kg • Cabai rawit merah: Rp55.884,00 per kg • Bawang merah: Rp27.516,00 per kg • Bawang putih: ...",True
2026-03-26,Cabai Rawit,DI Yogyakarta,harga Cabai Rawit DI Yogyakarta 2026-03 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-03-26,Cabai Merah Besar,DI Yogyakarta,harga Cabai Merah Besar DI Yogyakarta 2026-03 naik turun,3,Harga Sembako Jogja Hari Ini 3 Februari 2026: Cabai Merah Besar ...,https://www.detik.com/jogja/bisnis/d-8338375/harga-sembako-jogja-hari-ini-3-februari-2026-cabai-merah-besar-naik-lagi,"Cabai Merah Besar Naik Lagi! naik 1.250 rupiah, terhitung dari Rp 44.000 menjadi Rp 45.250 per kilogram. Merah Tembus 60 Ribu/Kg! Daging ayam ...",True
2026-03-26,Beras Kualitas Medium I,DI Yogyakarta,harga Beras Kualitas Medium I DI Yogyakarta 2026-03 naik turun,3,Harga Beras Kualitas Medium II di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/e4b168084b0e1e3/harga-beras-kualitas-medium-ii-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium II di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,25 Ribu , Update 08 Juli 2026 · Harga terkini: Rp14,25 ...",True
2026-02-26,Cabai Merah Keriting ,DI Yogyakarta,harga Cabai Merah Keriting  DI Yogyakarta 2026-02 naik turun,3,Harga Sembako Jogja Hari Ini 2 Januari 2026: Cabai ...,https://www.detik.com/jogja/bisnis/d-8288811/harga-sembako-jogja-hari-ini-2-januari-2026-cabai-merah-ambles-di-awal-tahun,"Di tengah kemerosotan harga cabai lain, rawit merah justru melenggang naik. Tercatat, harganya naik menjadi Rp 56.250 dari sebelumnya Rp 54.250 ...",True
2026-02-26,Cabai Rawit Hijau,DI Yogyakarta,harga Cabai Rawit Hijau DI Yogyakarta 2026-02 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-02-26,Daging Ayam,DI Yogyakarta,harga Daging Ayam DI Yogyakarta 2026-02 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2026-02-26,Cabai Merah,DI Yogyakarta,harga Cabai Merah DI Yogyakarta 2026-02 naik turun,3,Harga Sembako Jogja Hari Ini 2 Januari 2026: Cabai ...,https://www.detik.com/jogja/bisnis/d-8288811/harga-sembako-jogja-hari-ini-2-januari-2026-cabai-merah-ambles-di-awal-tahun,"Cabai merah besar mengawali 2026 dengan penurunan harga yang signifikan. Hari ini, harganya turun 13,64%, menjadi Rp 47.500. naik menjadi Rp 56 ...",True
2026-02-26,Beras Kualitas Bawah I,DI Yogyakarta,harga Beras Kualitas Bawah I DI Yogyakarta 2026-02 naik turun,3,Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/83f61f5c5345f7a/harga-beras-kualitas-medium-i-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Beras Kualitas Medium I di Pasar Tradisional DI Yogyakarta Hari Ini Stabil di Rp14,9 Ribu , Update 05 Juni 2026 ; 2026-02-25, 14.900 ; 2026-02-26, 14.900.",True
2026-02-26,Cabai Rawit Merah,DI Yogyakarta,harga Cabai Rawit Merah DI Yogyakarta 2026-02 naik turun,3,Harga Cabai Rawit Hijau di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/5796087474f78e9/harga-cabai-rawit-hijau-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp46,25 ribu (per 19 Agustus 2026). Perubahan harian: stabil, tidak berubah dibandingkan hari sebelumnya (Rp46,25 ribu ).",True
2026-02-26,Daging Ayam Ras Segar,DI Yogyakarta,harga Daging Ayam Ras Segar DI Yogyakarta 2026-02 naik turun,3,Harga Daging Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/26ca4d59bf3b0ec/harga-daging-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga terkini: Rp39,75 ribu (per 11 Agustus 2026). · Perubahan harian: naik Rp1000.0 dari hari sebelumnya (Rp38,75 ribu ). · Perubahan mingguan: ...",True
2026-02-26,Bawang Merah Ukuran Sedang,DI Yogyakarta,harga Bawang Merah Ukuran Sedang DI Yogyakarta 2026-02 naik turun,3,Harga Bawang Putih Ukuran sedang di Pasar Tradisional DI Yogyakarta ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/70f9ac56e81b35c/harga-bawang-putih-ukuran-sedang-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Bawang Merah per Kg harian di Pasar Tradisional Menurut Provinsi Rp46,25 ribu (turun 9.76%)7.",True
2026-02-26,Telur Ayam Ras Segar,DI Yogyakarta,harga Telur Ayam Ras Segar DI Yogyakarta 2026-02 naik turun,3,Harga Telur Ayam Ras Segar di Pasar Tradisional DI ...,https://databoks.katadata.co.id/ekonomi-makro/statistik/27e3f90e4f9eaa8/harga-telur-ayam-ras-segar-pasar-tradisional-di-yogyakarta-hari-ini-2026,"Harga Telur Ayam Ras Segar di Pasar Tradisional DI Yogyakarta Hari Ini Naik ke Rp26,5 Ribu , Update 17 Juli 2026 ; 2026-02-06, 30.000 ; 2026-02-09 ...",True
